MINE_ID,CONTROLLER_ID,CONTROLLER_NAME,OPERATOR_ID,OPERATOR_NAME,CONTRACTOR_ID,DOCUMENT_NO,SUBUNIT_CD,SUBUNIT,ACCIDENT_DT,CAL_YR,CAL_QTR,FISCAL_YR,FISCAL_QTR,ACCIDENT_TIME,DEGREE_INJURY_CD,DEGREE_INJURY,FIPS_STATE_CD,UG_LOCATION_CD,UG_LOCATION,UG_MINING_METHOD_CD,UG_MINING_METHOD,MINING_EQUIP_CD,MINING_EQUIP,EQUIP_MFR_CD,EQUIP_MFR_NAME,EQUIP_MODEL_NO,SHIFT_BEGIN_TIME,CLASSIFICATION_CD,CLASSIFICATION,ACCIDENT_TYPE_CD,ACCIDENT_TYPE,NO_INJURIES,TOT_EXPER,MINE_EXPER,JOB_EXPER,OCCUPATION_CD,OCCUPATION,ACTIVITY_CD,ACTIVITY,INJURY_SOURCE_CD,INJURY_SOURCE,NATURE_INJURY_CD,NATURE_INJURY,INJ_BODY_PART_CD,INJ_BODY_PART,SCHEDULE_CHARGE,DAYS_RESTRICT,DAYS_LOST,TRANS_TERM,RETURN_TO_WORK_DT,IMMED_NOTIFY_CD,IMMED_NOTIFY,INVEST_BEGIN_DT,narrative,CLOSED_DOC_NO,COAL_METAL_IND
900241,0163763,DIC Corporation,0146473,Colors & Effects USA LLC,,220222070036,30,MILL OPERATION/PREPARATION PLANT,2022-07-18,2022,3,2022,4,1606.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",13,?,NO VALUE FOUND,?,NO VALUE FOUND,23,"Forklift, Plant cat, Telehandler, Hyster, Lift truck, Skid steer ",119,Not on this list,H40XMS,800.0,03,EXPLODING VESSELS UNDER PRESSURE,38,"Absorption of radiations, caustics, toxic and noxious substances",1.0,1.52,1.52,.38,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",052,Fork lift,033,"COAL & PETROL PRODUCT,NEC",130,"BURN,CHEMICL-FUME,COMPOUN",130,EYE(S) OPTIC NERVE/VISON,0.0,0.0,0.0,N,07/18/2022,? ,NO VALUE FOUND,,"An employee was sprayed with hydraulic fluid while operating a forklift in the warehouse area. The employee was traveling when a weakened portion of a hydraulic line burst, spraying the employee's head and torso area. Fluid spray contacted the forehead and moved down towards the left eye. Doctor prescribed antibiotic eyedrops. Returned to work same day.",,M
1100135,M00233,Riverstone Group,L18530,RiverStone Group Inc,,220222870015,30,MILL OPERATION/PREPARATION PLANT,2022-10-04,2022,4,2023,1,300.0,3,DAYS AWAY FROM WORK ONLY,17,?,NO VALUE FOUND,?,NO VALUE FOUND,29,Hand tools (powered),121,Not Reported,,1530.0,17,MACHINERY,05,Struck by flying object,1.0,1.38,1.38,1.38,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",024,Grinding,088,"METAL,NEC(PIPE,WIRE,NAIL)",390,"OTHER INJURY,NEC",130,EYE(S) OPTIC NERVE/VISON,0.0,0.0,4.0,N,10/11/2022,? ,NO VALUE FOUND,,Employee alleges was grinding surface to weld studs and the shrapnel bounced off of the wall and went into EE's grinding hood in EE's left eye.,,M
1102403,M00579,Oil Dri Corporation Of America,L15951,Mounds Production Company LLC,,220232720008,30,MILL OPERATION/PREPARATION PLANT,2023-09-27,2023,3,2023,4,2125.0,2,PERM TOT OR PERM PRTL DISABLTY,17,?,NO VALUE FOUND,?,NO VALUE FOUND,04,"Auger machine, Highwall miner, Auger highwall drill, Auger drill",119,Not on this list,,1900.0,17,MACHINERY,21,"Caught in, under or between a moving and a stationary object",1.0,1.77,1.77,1.77,640,"Ball/Rod/Pebble/Hand/Limestone/Dry mill operator, Roller operator",036,Inspect equipment or mine,076,SURFACE MINING MACHINES,100,AMPUTATION OR ENUCLEATION,340,FINGER(S)/THUMB,100.0,20.0,79.0,N,01/23/2024,? ,NO VALUE FOUND,,While inspecting the 20' Lilly Auger for a leaking hole teammate inadvertently placed a finger inside of the auger from the bottom panel.,320240330001,M
1200063,M00004,Heidelberg Materials AG,L17551,Heidelberg Materials US Cement LLC,,220221090004,30,MILL OPERATION/PREPARATION PLANT,2022-04-13,2022,2,2022,3,9999.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",18,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,09,HANDLING OF MATERIALS,05,Struck by flying object,1.0,36.56,36.56,17,675,"Plumber, Pipefitter, Millwright",039,Machine maintenance,092,PULVERIZED MINERAL (DUST),320,DUST IN EYES,130,EYE(S) OPTIC NERVE/VISON,0.0,0.0,0.0,N,04/14/2022,? ,NO VALUE FOUND,,Employee was working on the Kiln Cooler and felt debris enter their eye. Employee continued working not giving any additional thought about the debris. Employee went home at the end of their shift. Employee woke up with discomfort in EE's eye and reported it to their supervisor the day after the incident.  ,,M
1200840,M01819,Engineering Aggregates Corp,L02025,Engineering Aggregates Corp,,220221870035,30,MILL OPERATION/PREPARATION PLANT,2022-07-01,2022,3,2022,4,1322.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",18,?,NO VALUE FOUND,?,NO VALUE FOUND,15,"Crusher, Breaker, Mills (ball and rod), Feeder breaker",119,Not on this list,77,700.0,17,MACHINERY,21,"Caught in, under or between a moving and a stationary object",1.0,31.85,31.85,31.85,494,"Prep plant foreman, Supervisor, Mill plant supervisor, Kiln supervisor",036,Inspect equipment or mine,086,METAL COVERS & GUARDS,180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,0.0,0.0,0.0,N,07/01/2022,? ,NO VALUE FOUND,,"A valve for the lid lift sys. on a ISC 77 crusher stuck in the open position letting the pressure off the hydraulics. This allowed the lid to descend. Employee didn't install the safety pin in the lift system to prevent this before doing maintenance. As they moved the lid over for inspection, it descended unnoticed and pinched EE's finger between the lid and a hold down loop.",,M
1300097,M00548,Mc Carthy- Bush Corp,L08616,Linwood Mining and Minerals Corporation,,220233110028,30,MILL OPERATION/PREPARATION PLANT,2023-10-30,2023,4,2024,1,40.0,5,DAYS RESTRICTED ACTIVITY ONLY,19,?,NO VALUE FOUND,?,NO VALUE FOUND,24,"Front-end loader, Tractor-shovel, Payloader, Highlift, Skip loader",123,Bobcat,S550,1300.0,12,POWERED HAULAGE,36,"Inhalation of radiations, caustics, toxic and noxious substances",1.0,1.17,1.17,1.17,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",053,Front-end loader,045,"FLAME,FIRE,SMOKE,NEC",110,"SUFFOC,SMOK INHILAT,DROWN",600,BODY SYSTEMS,0.0,28.0,0.0,Y,12/18/2023,? ,NO VALUE FOUND,,As the miner was operating a skid steer the drive belt malfunctioned causing the cab to fill with smoke resulting in the miner getting smoke inhalation. ,320240670002,M
1302297,0172280,Kyle K  Pattison,0067483,"Pattison Company, LLC",,220223320028,30,MILL OPERATION/PREPARATION PLANT,2022-11-22,2022,4,2023,1,1600.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",19,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,09,HANDLING OF MATERIALS,04,Struck by falling object,1.0,3.0,3.0,3,345,"Crusher attendant/operator, Pan feeder operator/worker",039,Machine maintenance,093,"SAND,GRAVEL,SHELL",310,"SCRATCH,ABRASION,SUPERFCL",130,EYE(S) OPTIC NERVE/VISON,0.0,0.0,0.0,N,11/24/2022,? ,NO VALUE FOUND,,While changing screens sand fell past EE's safety glasses and got in eye. Only reportable due to a prescription ointment for EE's eye.,320223330007,M
1400034,M06183,CRH PLC,L02019,Ash Grove Cement Company,,220222860003,30,MILL OPERATION/PREPARATION PLANT,2022-08-07,2022,3,2022,4,1630.0,5,DAYS RESTRICTED ACTIVITY ONLY,20,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,1600.0,18,SLIP OR FALL OF PERSON,30,Over-exertion NEC,1.0,24.37,24.37,3.42,414,"Quality control technician, Laboratory technician, Laboratory assistant",092,"Walking, Running",086,METAL COVERS & GUARDS,330,"SPRAIN,STRAIN RUPT DISC",450,SHOULDERS (COLLARBONE/CLAVICLE/SCAPULA),0.0,22.0,0.0,N,09/07/2022,? ,NO VALUE FOUND,,"Employee was descending down stairs and missed a step. Grabbed the handrail, twisting left shoulder. EE consulted nurse and treated with first aid. Discomfort persisted, placed on work restrictions 10/5 after clinic visit    ",,M
1500062,M10266,Carmeuse Holding SA,0050945,Carmeuse Lime and Stone Inc,,220242120014,30,MILL OPERATION/PREPARATION PLANT,2024-07-09,2024,3,2024,4,930.0,3,DAYS AWAY FROM WORK ONLY,21,?,NO VALUE FOUND,?,NO VALUE FOUND,28,Hand tools (not powered),121,Not Reported,,700.0,10,HANDTOOLS (NONPOWERED),30,Over-exertion NEC,1.0,40.31,40.31,9.85,643,Hydrate plant operator,030,Hand tools (not powered),046,"AXE,HAMMER,SLEDGE",400,"UNCLASSIFIED,NOT DETERMED",700,MULTIPLE PARTS (MORE THAN ONE MAJOR),0.0,,,,,? ,NO VALUE FOUND,,The hydrate operator reported feeling a pop in EE's right shoulder and numbness in EE's right arm after using a sledgehammer. EE was striking the Pre-Mixer due to material build up when this incident occurred.,,M
1800019,0119681,Holcim Ltd,0051046,Holcim (US) Inc.,,220222000008,30,MILL OPERATION/PREPARATION PLANT,2022-07-08,2022,3,2022,4,1000.0,5,DAYS RESTRICTED ACTIVITY ONLY,24,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,700.0,09,HANDLING OF MATERIALS,38,"Absorption of radiations, caustics, toxic and noxious substances",1.0,1.67,1.67,1.67,632,"Cement worker, Concrete worker,  Form man, Mandoseal man",028,Handling supplies or material,021,"ACIDS,ALKALI,WET CEMENT",130,"BURN,CHEMICL-FUME,COMPOUN",313,FOREARM/ULNAR/RADIUS,0.0,20.0,0.0,N,08/10/2022,? ,NO VALUE FOUND,,The employee was wearing gloves and long sleeves while vacuuming the roller crusher. Dust got in the glove and then on the wrist. The injury was diagnosed as a chemical burn.  This incident became reportable on 07/11/2022.,320222730007,M
2000044,0119681,Holcim Ltd,0051046,Holcim (US) Inc.,,220241420024,30,MILL OPERATION/PREPARATION PLANT,2024-05-07,2024,2,2024,3,1100.0,5,DAYS RESTRICTED ACTIVITY ONLY,26,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,19,STEPPING OR KNEELING ON OBJECT,30,Over-exertion NEC,1.0,1.38,1.38,1.38,399,"Miner, Prospector, NEC",028,Handling supplies or material,084,STEEL RAIL (ALL KINDS),330,"SPRAIN,STRAIN RUPT DISC",520,ANKLE,0.0,23.0,0.0,N,06/18/2024,? ,NO VALUE FOUND,,A Production Support was cleaning the rail scales and stepped on the railroad track rolling an ankle causing a sprain of the Left ankle unspecified ligament.,320241720008,M
2000062,M10266,Carmeuse Holding SA,L17341,O-N Minerals (Michigan) Company,,220231840032,30,MILL OPERATION/PREPARATION PLANT,2023-06-27,2023,2,2023,3,1045.0,5,DAYS RESTRICTED ACTIVITY ONLY,26,?,NO VALUE FOUND,?,NO VALUE FOUND,28,Hand tools (not powered),121,Not Reported,,700.0,10,HANDTOOLS (NONPOWERED),08,Struck by... NEC,1.0,20.19,20.19,.71,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",030,Hand tools (not powered),049,KNIFE,180,"CUT,LACER,PUNCT-OPN WOUND",410,ABDOMEN/INTERNAL ORGANS,0.0,4.0,0.0,N,07/05/2023,? ,NO VALUE FOUND,,EE was using a utility knife to cut down boxes for recycling - thicker box required more force. Knife slipped at overlap point resulting in cut to abdomen. Cut required stitches and lifting restrictions.,320231870010,M
2100831,M00106,Cleveland-Cliffs Inc,0089704,Northshore Mining Company,,220221320005,30,MILL OPERATION/PREPARATION PLANT,2022-05-10,2022,2,2022,3,700.0,3,DAYS AWAY FROM WORK ONLY,27,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,18,SLIP OR FALL OF PERSON,17,Fall to the walkway or working surface,1.0,17.35,17.35,.38,399,"Miner, Prospector, NEC",092,"Walking, Running",019,"BLDG,STRUCT,BOAT,RAFT,NEC",220,"FRACTURE,CHIP",320,WRIST,0.0,0.0,82.0,N,10/04/2022,? ,NO VALUE FOUND,,"Employee states that they were attempting to travel down the ramp between 61/161 conveyor shuttles when employee slipped on pellets and fell backwards. As they tried to catch themselves with left hand, they fractured a wrist.",320223210009,M
2300745,M00233,Riverstone Group,L00061,Central Stone Company,,220230410013,30,MILL OPERATION/PREPARATION PLANT,2023-02-03,2023,1,2023,2,2200.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",29,?,NO VALUE FOUND,?,NO VALUE FOUND,29,Hand tools (powered),121,Not Reported,,1600.0,17,MACHINERY,05,Struck by flying object,1.0,0.33,0.33,.33,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",024,Grinding,088,"METAL,NEC(PIPE,WIRE,NAIL)",320,DUST IN EYES,130,EYE(S) OPTIC NERVE/VISON,0.0,0.0,0.0,N,02/04/2023,? ,NO VALUE FOUND,,Employee alleges they were grinding some material off of a table and a piece of metal blew into their left eye.,,M
2501126,M00053,Constructors Inc (NE),L05943,Kerford Limestone Company,,220233380011,30,MILL OPERATION/PREPARATION PLANT,2023-11-22,2023,4,2024,1,1040.0,10,ALL OTHER CASES (INCL 1ST AID),31,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,200.0,18,SLIP OR FALL OF PERSON,17,Fall to the walkway or working surface,1.0,46.54,46.54,30.08,641,"Hammer mill operator, Breaker mill operator, Jaw mill operator",028,Handling supplies or material,010,"FLOOR,WALKING SURF-NOT UG",160,"CONTUSN,BRUISE,INTAC SKIN",512,KNEE/PATELLA,0.0,0.0,0.0,N,11/27/2023,? ,NO VALUE FOUND,,While carrying a ladder the wind blew a door open catching the employee foot causing them to fall.  employee fell on to a concrete floor striking their left kneecap.  Employee did not seek medical until 11/27/23 where they were prescribed an antibiotic.,,M
2601621,0161961,First  Majestic Silver Corporation,0139513,Jerritt Canyon Gold LLC,Y626,220222660001,30,MILL OPERATION/PREPARATION PLANT,2022-09-15,2022,3,2022,4,935.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",32,?,NO VALUE FOUND,?,NO VALUE FOUND,11,"Classifier, Screw classifer, Spirial classifier, Cyclone classifier",119,Not on this list,1636-2414 D,700.0,09,HANDLING OF MATERIALS,21,"Caught in, under or between a moving and a stationary object",1.0,4.0,2.0,4,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",039,Machine maintenance,086,METAL COVERS & GUARDS,180,"CUT,LACER,PUNCT-OPN WOUND",340,FINGER(S)/THUMB,0.0,0.0,0.0,N,09/15/2022,? ,NO VALUE FOUND,,"While changing out the slides & guides on Classifier Bucket Elevator, the East Guide was removed without incident. Fellow workers trying to remove the west guide got it out of alignment to remove easily. Injured worker had taken bolts out of the guides on both sides. After removing guide on East side, worker went to west side to assist the other when incident occurred.   ",,M
2601621,0161961,First  Majestic Silver Corporation,0139513,Jerritt Canyon Gold LLC,Y626,220230580018,30,MILL OPERATION/PREPARATION PLANT,2023-02-15,2023,1,2023,2,800.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",32,?,NO VALUE FOUND,?,NO VALUE FOUND,70,"Welding machine, Torch, Cutting torch, Arc welder, Air arc",121,Not Reported,,600.0,17,MACHINERY,40,Flash burns (welding),1.0,5.0,0.08,.08,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",042,Observe operations,074,"MACHINE,NEC-WELDR,OFC MAC",301,ELECT.ARC BURN-NOT CONTAC,130,EYE(S) OPTIC NERVE/VISON,0.0,0.0,0.0,N,02/21/2023,? ,NO VALUE FOUND,,"Employee was exposed to arc flash from air arc process, while performing confined space attendant duties. Employees were removing structure holding a CIL screen. Employee had eye pain that evening and returned to work the next morning. Reported to leadman that their eyes hurt from the previous days work. Was taken to doctor and prescribed antibiotic eye drops for infection.",,M
3101334,0099849,Imerys S A; Norsk Mineral AS,L18340,The Quartz Corp USA,,220240240008,30,MILL OPERATION/PREPARATION PLANT,2023-09-13,2023,3,2023,4,1115.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",37,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,645.0,20,STRIKING OR BUMPING,01,Struck against stationary object,1.0,0.12,0.12,.12,648,"Bagging, Package operator",092,"Walking, Running",088,"METAL,NEC(PIPE,WIRE,NAIL)",180,"CUT,LACER,PUNCT-OPN WOUND",310,"ARM,NEC",0.0,0.0,0.0,N,09/14/2023,? ,NO VALUE FOUND,,Employee was walking on a catwalk and hit EE's left arm on a piece of sharp metal being used as a screen.,,M
3201085,0170380,Piper Ventures LLC; Pronghorn LLC; Isom Brothers Holding LLC,0158614,Asgard Resources,,220232070013,30,MILL OPERATION/PREPARATION PLANT,2023-07-26,2023,3,2023,4,100.0,3,DAYS AWAY FROM WORK ONLY,38,?,NO VALUE FOUND,?,NO VALUE FOUND,40,"Milling machinery, Block press, Ballast machine",119,Not on this list,SVLH,1900.0,09,HANDLING OF MATERIALS,21,"Caught in, under or between a moving and a stationary object",1.0,0.15,0.15,.15,399,"Miner, Prospector, NEC",039,Machine maintenance,080,"DRUM,PULY,SHEAVE-NT CONVY",220,"FRACTURE,CHIP",340,FINGER(S)/THUMB,0.0,0.0,8.0,N,08/10/2023,? ,NO VALUE FOUND,,Got a finger caught between pulley and belt when attempting to change drive belts.,320232220007,M
3300069,0119681,Holcim Ltd,0051046,Holcim (US) Inc.,ZAL,220232080011,30,MILL OPERATION/PREPARATION PLANT,2023-07-20,2023,3,2023,4,1100.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",39,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,600.0,09,HANDLING OF MATERIALS,27,Over-exertion in lifting objects,1.0,1.0,1.0,1,319,Welder (shop),028,Handling supplies or material,086,METAL COVERS & GUARDS,330,"SPRAIN,STRAIN RUPT DISC",511,THIGH/FEMUR,0.0,0.0,0.0,N,07/20/2023,? ,NO VALUE FOUND,,On 7/20/2023 at approximately 11:00 A.M. an employee working on site at Holcim Paulding Plant sustained an injury to the upper left leg. The employee was working to remove the Torch Scribe Stand when discomfort was felt in the upper left leg. The employee was taken for medical evaluation.,,M
3300161,M00946,Eagle Materials Inc,0149573,Fairborn Cement Company,,220241760002,30,MILL OPERATION/PREPARATION PLANT,2024-06-12,2024,2,2024,3,1442.0,0,ACCIDENT ONLY,39,?,NO VALUE FOUND,?,NO VALUE FOUND,19,"Elevator, Skip, Cage, Buckets, Mancage, Slope car ",144,Otis,ABA544,600.0,02,ENTRAPMENT,44,"Accident type, without injuries",0.0,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,0.0,,,,,03,ENTRAPMENT,06/12/2024,"An employee was traveling on our preheat tower elevator when it stopped between floor 1 and 2. The elevator contractor was called, however the elevator came down to the ground level prior to them arriving. The elevator stopped due to a gate switch failing.  ",,M
3600185,M00004,Heidelberg Materials AG,L17551,Heidelberg Materials US Cement LLC,,220241030037,30,MILL OPERATION/PREPARATION PLANT,2024-04-08,2024,2,2024,3,900.0,5,DAYS RESTRICTED ACTIVITY ONLY,42,?,NO VALUE FOUND,?,NO VALUE FOUND,28,Hand tools (not powered),121,Not Reported,,700.0,10,HANDTOOLS (NONPOWERED),21,"Caught in, under or between a moving and a stationary object",1.0,4.81,4.81,1.73,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",030,Hand tools (not powered),051,"HAND TOOLS,NONPOWERED,NEC",220,"FRACTURE,CHIP",340,FINGER(S)/THUMB,0.0,26.0,0.0,N,05/15/2024,? ,NO VALUE FOUND,,The employee was tightening the flip on the Finish Mill 3 transport line when the tool EE was using slipped out of the knuckle of the flip causing EE's left finger to get pinched between the tool and transport line.,320241420009,M
3607653,M02939,Asbury Carbons Inc,L03662,Asbury Graphite Mills Inc,,220240110016,30,MILL OPERATION/PREPARATION PLANT,2024-01-05,2024,1,2024,2,1630.0,6,"NO DYS AWY FRM WRK,NO RSTR ACT",42,?,NO VALUE FOUND,?,NO VALUE FOUND,58,"Screen, Vibrator, Shaker, Rock screener, Scalper",121,Not Reported,,1500.0,09,HANDLING OF MATERIALS,30,Over-exertion NEC,1.0,15.31,15.31,3,374,"Warehouseman, Bagger, Palletizer/Stacker, Store keeper, Packager, Fabricator, Cleaning plant operator",039,Machine maintenance,086,METAL COVERS & GUARDS,400,"UNCLASSIFIED,NOT DETERMED",340,FINGER(S)/THUMB,0.0,0.0,0.0,N,01/05/2024,? ,NO VALUE FOUND,,Was doing a screen change on Screen #1 and bottom screen needed stretch out and employee left middle finger popped.,,M
3608445,0157721,Joseph  Zimring,L37973,Rolling Rock Building Stone Inc,,220221230007,30,MILL OPERATION/PREPARATION PLANT,2022-04-25,2022,2,2022,3,9999.0,4,DYS AWY FRM WRK & RESTRCTD ACT,42,?,NO VALUE FOUND,?,NO VALUE FOUND,29,Hand tools (powered),121,Not Reported,,630.0,17,MACHINERY,29,Over-exertion in wielding or throwing objects,1.0,0.37,0.37,.37,316,"Laborer, Blacksmith, Bull gang, Parts runner, Roustabout, Pick-up man, Pitman",031,Hand tools (powered),057,"HAND TOOLS,POWERED,NEC",330,"SPRAIN,STRAIN RUPT DISC",450,SHOULDERS (COLLARBONE/CLAVICLE/SCAPULA),0.0,14.0,138.0,Y,11/30/2022,? ,NO VALUE FOUND,,EE Was in the Wood Shop making palletizing Boxes using a pneumatic nail gun. EE felt discomfort in right shoulder at the end of shift. EE reported the discomfort the following day when the discomfort didn't seem to get better. EE was then sent occupational health care where the Dr. described it as Strain of Muscle and Tendons of the right shoulder Rotator Cuff. ,320223550004,M
3800305,0101985,Cementos Argos S A,0119988,Argos USA LLC,,220221890011,30,MILL OPERATION/PREPARATION PLANT,2022-07-06,2022,3,2022,4,427.0,0,ACCIDENT ONLY,45,?,NO VALUE FOUND,?,NO VALUE FOUND,71,"Machine, NEC - Wheelbarrow, Well drilling Rig, Post hole auger",119,Not on this list,SFS-45,700.0,08,FIRE,44,"Accident type, without injuries",0.0,,,,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,0.0,,,,,06,MINE FIRE,07/06/2022,"Based on initial investigation, appears unknown hot material or object was inside alt fuel storage trailer. As material unloaded from trailer material/object exposed to oxygen causing spontaneous combustion. Dry chem initially extinguished the fire, but quickly reignited and spread. Local FD came on site to fully extinguish.",,M
3900020,M00359,Pete Lien & Sons Inc,L00438,Pete Lien & Sons Inc,,220220280003,30,MILL OPERATION/PREPARATION PLANT,2022-01-14,2022,1,2022,2,9999.0,3,DAYS AWAY FROM WORK ONLY,46,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,?,NO VALUE FOUND,,925.0,09,HANDLING OF MATERIALS,30,Over-exertion NEC,1.0,9.23,9.23,9.23,304,"Maintenance man, Mechanic,  Repair/Serviceman, Boilermaker, Fueler, Tire tech, Field service tech",039,Machine maintenance,127,"MISCELLANEOUS,NEC",330,"SPRAIN,STRAIN RUPT DISC",420,BACK (MUSCLES/SPINE/S-CORD/TAILBONE),0.0,0.0,9.0,Y,02/04/2022,? ,NO VALUE FOUND,,On 1/19/2022 the employee reported to EE's supervisor that during EE's shift on 1/14/2022 EE strained EE's back.  The employee was unsure of the time or cause.  On 1/24/2022 EE began treatment and given work restrictions that could not be accommodated. ,320220470010,M
